epoch,L,E,T,V,C,I,ci,logDetJac
380,-0.27241251031690406,-0.27241251031690394,0.01473746966863338,-0.8664870412562574,0.57933706127072,0.6621003047161309,1.0,2.5671939472182355
381,-0.06939453035081056,-0.06939453035081056,0.013709524799397476,-0.819513671612336,0.736409616462128,0.6633708004393524,1.0,2.5830276483058516
382,-0.24092867259600637,-0.24092867259600637,0.01289169141796764,-0.822083661569852,0.568263297555878,0.68811015025758,1.0,2.526149904952163
383,-0.0698512149616881,-0.06985121496168811,0.013294593612802549,-0.8183401413272217,0.735194332752731,0.7255013486012394,1.0,2.419113636323048
384,-0.33254064849990944,-0.3325406484999096,0.015474721372238386,-0.8957562996729822,0.5477409298008342,0.7417834458829066,1.0,2.325137324193396
385,-0.14731142361397975,-0.14731142361397986,0.013761298373123959,-0.8434132392133653,0.6823405172262614,0.7444804381878882,1.0,2.2605121062601032
386,-0.17963559892260667,-0.1796355989226065,0.011402938787639365,-0.7992402689342747,0.6082017312240289,0.7908598920633443,1.0,2.1514746652268206
387,-0.14218035159677397,-0.142180351596774,0.013030366397957894,-0.838678946549292,0.6834682285545601,0.7667933399856833,1.0,2.1788418321120435
388,-0.1550271105521829,-0.15502711055218288,0.00965338780706993,-0.7252690811586017,0.5605885827993489,0.7678035048923495,1.0,2.2073152794947344
389,-0.28696577971543225,-0.28696577971543236,0.011014788000142267,-0.7988550500089105,0.500874482293336,0.7612987904383989,1.0,2.2956122266145127
390,-0.27849613013577496,-0.278496130135775,0.015577026165860333,-0.9272156885670991,0.6331425322654638,0.7377512388045373,1.0,2.3873396518139125
391,-0.13843049813293712,-0.13843049813293706,0.015890682257189516,-0.8745813356905336,0.7202601553004071,0.6798167457608727,1.0,2.512459302092846
392,-0.20289035836720337,-0.20289035836720348,0.013199955304941134,-0.8441007411121946,0.62801042744005,0.652468033436507,1.0,2.6194402368143295
393,-0.26793508247837833,-0.2679350824783784,0.012456985802566928,-0.7944227258944416,0.5140306576134963,0.6324210674018949,1.0,2.6867587448156254
394,-0.30714858556222696,-0.307148585562227,0.011711341796814732,-0.7611778598999579,0.4423179325409161,0.6843107934500612,1.0,2.647446517238304
395,-0.23176509324176067,-0.23176509324176076,0.01726465531526578,-0.8506841098401787,0.6016543612831522,0.7059667811025234,1.0,2.592697675787781
396,-0.018512293146361505,-0.01851229314636138,0.020782217580503144,-0.9492698450686798,0.9099753343418153,0.666108476284319,1.0,2.560127378080612
397,-0.2678109587280268,-0.2678109587280266,0.012863228981021883,-0.8325697115709815,0.551895523861933,0.6682048352925265,1.0,2.4913306214700723
398,-0.21102108564140698,-0.21102108564140698,0.010973925576940767,-0.8028967601198467,0.5809017489014989,0.6943425477555187,1.0,2.4273142101036664
399,-0.3071452492884905,-0.3071452492884905,0.011872277193999125,-0.8397157765304731,0.5206982500479835,0.7202791120930393,1.0,2.3640028252109833
400,-0.19273063945520388,-0.19273063945520397,0.012073928536024627,-0.8365995299545185,0.6317949619632899,0.7186532182964385,1.0,2.4012671354268944
401,-0.25583183579359225,-0.25583183579359214,0.012257650677977398,-0.8433174427433641,0.5752279562717946,0.7536246522501352,1.0,2.4134155410204325
402,-0.2813156345413982,-0.2813156345413981,0.01763060108187914,-0.9518265116066968,0.6528802759834196,0.7287956059920642,1.0,2.45296358554985
403,-0.10029004801774401,-0.10029004801774388,0.014768808165974335,-0.8974824878782628,0.7824236316945445,0.6373186555826962,1.0,2.5546015388201537
404,-0.22650736273745717,-0.2265073627374572,0.008347938992781771,-0.7266506961344089,0.49179539440416997,0.5934673781569944,1.0,2.6400448017133957
405,-0.21115836689534162,-0.21115836689534162,0.006549399136381771,-0.6429928202438911,0.4252850542121678,0.6228632423982288,1.0,2.6628423081839445
406,-0.19674629126624948,-0.19674629126624943,0.008830594279688657,-0.7430710385063841,0.537494152960446,0.6485716219861887,1.0,2.6878635763705034
407,-0.2038440508543334,-0.20384405085433344,0.011545047956463784,-0.7816482025599671,0.5662591037491699,0.6474786737724609,1.0,2.712544400700744
408,-0.19912512113853442,-0.19912512113853442,0.01216206698671174,-0.8042997533871603,0.5930125652619141,0.6882979211886221,1.0,2.6583350681803264
409,-0.13776595704793,-0.13776595704793015,0.014797248162535345,-0.8559849549906782,0.7034217497802127,0.6811696539019927,1.0,2.59243778049147
410,-0.1986020630997225,-0.1986020630997225,0.01232779918428328,-0.829431821497379,0.6185019592133733,0.6608573689694791,1.0,2.5398887251766142
411,-0.27247949605499633,-0.27247949605499633,0.009230272593316068,-0.743870794264358,0.46216102561604555,0.709018705761133,1.0,2.4532431078199335
412,-0.22888372208947297,-0.22888372208947316,0.011574503088805938,-0.8269056762057778,0.5864474510274987,0.7077693837851451,1.0,2.4327022094122475
413,-0.27957066454018864,-0.27957066454018853,0.011403116532506752,-0.8180192034600622,0.5270454223873668,0.6352337026942043,1.0,2.5111028214222912
414,-0.19265313630303593,-0.19265313630303593,0.007402482405056367,-0.6795762908166852,0.47952067210859295,0.5084365263104724,1.0,2.747365865465408
415,-0.16731083101075916,-0.16731083101075916,0.004308521554811405,-0.4982350655952894,0.3266157130297188,0.4574900615660178,1.0,2.898869350361496
416,-0.03804874567712106,-0.03804874567712102,0.0037628983390769533,-0.4591172430220192,0.4173055990058212,0.4889515632621835,1.0,2.9057733075355707
417,-0.2487109615127,-0.2487109615126999,0.005196473718995526,-0.5549671653028172,0.30105973007112174,0.5895059518609437,1.0,2.8614181090829898
418,-0.21726229570266098,-0.2172622957026611,0.012696831942240291,-0.8069092561515226,0.5769501285066213,0.6847347534698853,1.0,2.809746544977883
419,-0.1517121154351544,-0.1517121154351544,0.026361757595299313,-0.9522657633865333,0.7741918903560796,0.7064593859758538,1.0,2.7855867992644203
420,-0.1945453626092423,-0.19454536260924216,0.03319929352945392,-1.0393340947950325,0.8115894386563365,0.6691346727781421,1.0,2.788560742284657
421,-0.06829312875707184,-0.06829312875707172,0.0226923588692422,-0.9297463023617234,0.8387608147354095,0.581030311396436,1.0,2.7979173187620567
422,-0.16012574585734765,-0.16012574585734773,0.009109524319799089,-0.6849495008826811,0.5157142307055343,0.526242834106432,1.0,2.799520284955252
423,-0.25777789088741765,-0.2577778908874176,0.005005630840097377,-0.5492939882437694,0.2865104665162544,0.5485335784325359,1.0,2.7265642482684886
424,-0.043088293958621425,-0.04308829395862135,0.005489852164175286,-0.5924113217184211,0.5438331755956245,0.6205875513733079,1.0,2.5933477364554776
425,-0.19723416735869514,-0.19723416735869503,0.008054112159037162,-0.7137305831907197,0.5084423036729875,0.7341055500978251,1.0,2.4421393317751345
426,-0.23453849471405383,-0.23453849471405386,0.016246428307144456,-0.8915632427704341,0.6407783197492358,0.7870363126356211,1.0,2.3357094751715617
427,-0.15792479118022684,-0.15792479118022684,0.02136970848705874,-0.9587734460100733,0.7794789463427877,0.7864522756766744,1.0,2.281037237149671
428,-0.1230101373474805,-0.12301013734748045,0.01808987525250296,-0.9066721812883106,0.7655721686883272,0.7546936199732599,1.0,2.286789731284349
429,-0.2121215435352346,-0.2121215435352345,0.012844252163393506,-0.8213180374778455,0.5963522417792175,0.7174645835497017,1.0,2.3094976565314242
430,-0.2040959284156093,-0.2040959284156092,0.009985918175240634,-0.8192935870296731,0.6052117404388233,0.6792368791438326,1.0,2.359766424817268
431,-0.21197925317189512,-0.21197925317189503,0.007115547621576484,-0.6937263118745325,0.47463151108106094,0.6959008028574973,1.0,2.375258832972725
432,-0.28554234720957494,-0.28554234720957483,0.00923172562827808,-0.7658660846912905,0.4710920118534375,0.7549112637747649,1.0,2.3731654661367574
433,-0.3285303667238654,-0.32853036672386526,0.01687094982017942,-0.9616722321557651,0.6162709156117204,0.7723487187853091,1.0,2.4119847403047032
434,-0.22054037254480743,-0.2205403725448074,0.021137067207354567,-0.9877512930574615,0.7460738533052995,0.7367399582821001,1.0,2.51625885803956
435,0.004630933212600816,0.004630933212600885,0.01732476000162668,-0.8778788077080693,0.8651849809190435,0.654637275943762,1.0,2.6535744007926643
436,-0.13256295289403316,-0.13256295289403308,0.011131902545639762,-0.7605309956799085,0.6168361402402356,0.6013147475186426,1.0,2.7594444672262157
437,-0.20209311461999724,-0.20209311461999724,0.008785852460588654,-0.7346285907334003,0.5237496236528144,0.6064170798200085,1.0,2.7919793744154275
438,-0.24694030962672192,-0.24694030962672203,0.00982898312464263,-0.7534100230431564,0.49664073029179173,0.6383026826385263,1.0,2.7354726604824027
439,-0.19671766656385403,-0.19671766656385403,0.01142327585196205,-0.7916128107452682,0.5834718683294522,0.6727080252474746,1.0,2.628127304231625
440,-0.17965325619662384,-0.17965325619662365,0.013408645932487438,-0.8727227751095608,0.6796608729804496,0.6605025122486098,1.0,2.5892614810583727
441,-0.1693909510325381,-0.1693909510325382,0.011084094931316842,-0.7826031009357883,0.6021280549719333,0.619789327253152,1.0,2.6227695670785
442,-0.18718397318852364,-0.18718397318852353,0.009426137102524473,-0.711614879760591,0.515004769469543,0.5883996869895787,1.0,2.661190770083455
443,-0.22534851008306023,-0.22534851008306028,0.007753701840252942,-0.6667104719770254,0.43360826005371217,0.6185262295252243,1.0,2.5915703096596068
444,-0.1672985494853113,-0.1672985494853113,0.00815924311980307,-0.6781701647421969,0.5027123721370825,0.7086647382019042,1.0,2.4335287528177805
445,-0.2250928257376955,-0.2250928257376954,0.012285830857502652,-0.7915709365401007,0.5541922799449026,0.7897077508672694,1.0,2.33032083899806
446,-0.18223990206396667,-0.18223990206396679,0.02334621126282386,-0.9967030876704182,0.7911169743436275,0.8214410479744642,1.0,2.2813348196965064
447,-0.2383707241335372,-0.2383707241335371,0.02870061734744059,-1.0357156490501027,0.7686443075691249,0.8042493672338697,1.0,2.3004245572604685
448,-0.2228912463349766,-0.2228912463349768,0.026615837508963614,-1.0707648023966692,0.8212577185527288,0.7363332268073142,1.0,2.3968184607300778
449,-0.3277483225030335,-0.32774832250303354,0.016640559786957176,-0.903460893153752,0.5590720108637612,0.6519040445327973,1.0,2.51777828595178
450,-0.1698709425025661,-0.16987094250256618,0.008624285028437643,-0.6986869249224207,0.5201916973914169,0.6287384729479526,1.0,2.5589252458299194
451,-0.21937316339867652,-0.21937316339867646,0.008039069808668605,-0.6948190464964981,0.46740681328915296,0.6509437698533803,1.0,2.539077287697265
452,-0.2950060243022301,-0.2950060243022301,0.008190115367779654,-0.7025662303550734,0.3993700906850636,0.7101901081708105,1.0,2.514775216184789
453,-0.19915410311291037,-0.19915410311291037,0.0129814306274448,-0.8330058495855317,0.6208703158451765,0.7347907213332763,1.0,2.541068059963428
454,-0.22503301494996958,-0.22503301494996952,0.018182669705755883,-0.9439185324788495,0.7007028478231241,0.7249725810754477,1.0,2.594554368904361
455,-0.2720294438289581,-0.2720294438289582,0.01779590586861285,-0.9317124810350783,0.6418871313375073,0.6973190609634827,1.0,2.6458779583665235
456,-0.28162402858313684,-0.28162402858313673,0.016635709666865298,-0.9081350387049862,0.6098753004549842,0.6178062420236168,1.0,2.7677314862212983
457,-0.08040770949328069,-0.08040770949328058,0.010698768177357744,-0.7542572731504931,0.6631507954798548,0.5653796242230177,1.0,2.849126119816687
458,-0.19446844415574677,-0.1944684441557467,0.00776153487103057,-0.648559895683574,0.44632991665679667,0.5546096079149646,1.0,2.871424389600416
459,-0.09692830141412166,-0.09692830141412179,0.006887306182906706,-0.6006935966695514,0.4968779890725229,0.5726453381122114,1.0,2.856152617257824
460,-0.25166377679223395,-0.25166377679223395,0.007910775317020863,-0.7049045293222328,0.44532997721297796,0.5852386615383461,1.0,2.821500515862487
461,-0.30114835769746107,-0.3011483576974612,0.008162145478812685,-0.7073083628929122,0.39799785971663837,0.6440544350967217,1.0,2.7129954517790273
462,-0.2809371237144915,-0.2809371237144915,0.01135694589557026,-0.782175633281013,0.4898815636709513,0.7073252334902329,1.0,2.6099740706587977
463,-0.3412228311053235,-0.3412228311053235,0.01754631372220684,-0.8886440944095484,0.5298749495820181,0.742545897374855,1.0,2.540679886860673
464,-0.09883187234893784,-0.09883187234893798,0.023283545424852014,-0.9698288347279101,0.8477134169541202,0.727634294319931,1.0,2.527124152693637
465,-0.19446936228843253,-0.1944693622884326,0.02136521273528607,-0.9667528990539622,0.7509183240302436,0.6606575365625056,1.0,2.580711486457915
466,-0.3082292715467814,-0.3082292715467815,0.01246593066711629,-0.7755927050797919,0.45489750286589414,0.6196070261555457,1.0,2.6198107254549496
467,-0.11631771824154996,-0.1163177182415498,0.008597915107761,-0.6878667903335468,0.562951156984236,0.6222001835498032,1.0,2.6156342276198163
468,-0.3021912715599985,-0.3021912715599985,0.0092684998636945,-0.7378682572855955,0.4264084858619025,0.6333140950331009,1.0,2.6040955445824525
469,-0.19112025396662286,-0.1911202539666229,0.009875216141518534,-0.7625995290205436,0.5616040589124022,0.5855252797198285,1.0,2.6861355496721115
470,-0.05956523766615406,-0.05956523766615418,0.006591201428015333,-0.6431080805130919,0.5769516414189224,0.6018344783183543,1.0,2.6705909498968032
471,-0.18243991274528176,-0.18243991274528176,0.007764358600299478,-0.6703987519841466,0.48019448063856535,0.630882599392754,1.0,2.6209852671708322
472,-0.26663522605908435,-0.26663522605908435,0.009776176716617525,-0.749600264338462,0.47318886156276013,0.6939648725764431,1.0,2.510749645601255
473,-0.26679646785037403,-0.26679646785037403,0.014326523155106408,-0.8271233395534046,0.5460003485479241,0.7393663441923815,1.0,2.4426421871580297
474,-0.06561004086900088,-0.06561004086900091,0.02028641262897933,-0.9426313768814512,0.8567349233834709,0.7412794718114619,1.0,2.4256285228454697
475,-0.2698334722286868,-0.2698334722286868,0.020029560128861926,-0.9386036564507453,0.6487406240931965,0.7222687313669591,1.0,2.4341196806527963
476,-0.34745013818321224,-0.3474501381832123,0.01572579667879196,-0.861430667001974,0.4982547321399698,0.7199956025749875,1.0,2.416391638303053
477,-0.23199357534173828,-0.23199357534173837,0.014574956062816006,-0.8369717846422696,0.5904032532377153,0.6671166891073623,1.0,2.467786148385521
478,-0.250571514124823,-0.25057151412482315,0.010334989254539309,-0.7996002295188034,0.5386937261394409,0.5852061581715294,1.0,2.5937414545847353
479,-0.09649084356351384,-0.09649084356351378,0.005660659375997561,-0.5943029181065835,0.49215141516707217,0.5142874192238511,1.0,2.7295658048041123
480,-0.3105818319766016,-0.3105818319766016,0.004172384696754725,-0.5466237789585642,0.23186956228520783,0.5052126100441867,1.0,2.758863207099159
481,-0.19148646575255282,-0.19148646575255285,0.004164135930926997,-0.5365148749335749,0.340864273250095,0.5558884265403274,1.0,2.6589152600055037
482,-0.12563057494010754,-0.1256305749401076,0.005687062101706674,-0.6005543648609566,0.46923672781914233,0.6546997571086222,1.0,2.458314843293784
483,-0.06411044286992863,-0.06411044286992862,0.008413124144989974,-0.695673732837445,0.6231501658225265,0.71547001021193,1.0,2.3639334242265138
484,-0.20967403614221147,-0.20967403614221147,0.011389617533148245,-0.8028741003366883,0.5818104466613285,0.7921576371459764,1.0,2.232630795428875
485,-0.21690265074129186,-0.216902650741292,0.01621136774971603,-0.8840714224496287,0.6509574039586207,0.8246137295382032,1.0,2.1948091554984
486,-0.19556354076898574,-0.19556354076898574,0.021296116881647086,-1.0086672633428073,0.7918076056921745,0.8141374351844473,1.0,2.2267529747715313
487,-0.23764443087967357,-0.23764443087967346,0.0205205738339463,-0.9737483315291618,0.715583326815542,0.7801085976488458,1.0,2.310169433931156
488,0.03648871200133614,0.03648871200133641,0.0174523812401432,-0.9121539179754576,0.9311902487366508,0.7077420900177838,1.0,2.4792709254048573
489,-0.20876306638084624,-0.20876306638084619,0.013504768706661334,-0.8431206984710099,0.6208528633835024,0.6237468693304221,1.0,2.7021516240063352
490,-0.22479707665085535,-0.22479707665085524,0.009652125379185954,-0.7404808340732598,0.5060316320432187,0.5902378418627513,1.0,2.8306978973623913
491,-0.21127929977390777,-0.21127929977390775,0.008538953545503575,-0.693077784747704,0.47325953142829263,0.6066738039799104,1.0,2.8453174325934087
492,-0.21664881902990224,-0.2166488190299023,0.009085568061709164,-0.7129014595219135,0.4871670724303021,0.6424054255871934,1.0,2.780481129917417
493,-0.3074244583028803,-0.30742445830288034,0.010739064199002803,-0.7952954148335412,0.477131892331658,0.6929395451245829,1.0,2.700526023564227
494,-0.22134745597808303,-0.22134745597808303,0.012756822787415717,-0.8004929210809613,0.5663886423154625,0.7342030968432893,1.0,2.650121869260869
495,-0.15064578980458207,-0.1506457898045822,0.016641116981282397,-0.8881457894968617,0.7208588827109972,0.734717768499415,1.0,2.71095091494657
496,-0.2934600043020533,-0.29346000430205343,0.018490729644287975,-0.9243037935363472,0.6123530595900057,0.71019517875271,1.0,2.8065054473331323
497,-0.27692484415853075,-0.2769248441585308,0.01721210264854122,-0.9163395505766037,0.6222026037695316,0.6729819962165668,1.0,2.902198357141671
498,-0.31199841513807247,-0.3119984151380726,0.01453948951490886,-0.8748729063537275,0.548335001700746,0.6028319825760811,1.0,3.0480992663159925
499,-0.3394872653216102,-0.33948726532161033,0.011058106501099767,-0.8296191038936768,0.4790737320709667,0.5510628981681313,1.0,3.1731830506292664
500,-0.20525698567742467,-0.20525698567742462,0.008186678594089409,-0.7022123407094791,0.4887686764379651,0.5471335678993923,1.0,3.2127922408439358
501,-0.30112278743243037,-0.3011227874324303,0.008611209058601514,-0.7265233784938377,0.41678938200280596,0.5889809991011311,1.0,3.1332337998493847
502,-0.23177084140652351,-0.2317708414065235,0.010085458029504973,-0.7717570722214331,0.5299007727854046,0.6219971241209549,1.0,3.0597055998902896
503,-0.31785411434269195,-0.3178541143426919,0.011890640743240812,-0.8134740635487244,0.48372930846279166,0.6703396917530793,1.0,2.9611084403016372
504,-0.23124848155099736,-0.23124848155099742,0.016147724770349658,-0.9019282749333821,0.6545320686120351,0.7179808760777717,1.0,2.8578891205652717
505,-0.2547152718037877,-0.2547152718037877,0.021555748057099925,-0.9601580258266621,0.6838870059657745,0.7402481783701126,1.0,2.7952618863743797
506,-0.31349862788200794,-0.3134986278820079,0.02563935076599203,-1.03500289938334,0.6958649207353401,0.7509737578418618,1.0,2.7559057017320794
507,-0.08028642123180632,-0.0802864212318064,0.023331113768836096,-0.9569153370763626,0.85329780207572,0.7498219534523235,1.0,2.739519988710429
508,0.009142776661911885,0.009142776661911989,0.021610614330626454,-0.9688422790425665,0.956374441373852,0.7260837118564945,1.0,2.7162843703881068
509,-0.25307935623029526,-0.2530793562302952,0.016906955938123164,-0.9374117574277167,0.6674254452592983,0.6692984876781483,1.0,2.75038011284725
510,-0.17173180860652304,-0.17173180860652293,0.010705996142613507,-0.7926722479508117,0.6102344432016753,0.5816271423212674,1.0,2.8114773648421476
